invoice_id,order_id,line_id,invoice_date,qty_billed,unit_price_billed,amount
INV900449,SO500610,12,2024-01-18,200,12.7555,2551.1
INV900450,SO500464,10,2024-01-19,40,35.1552,1406.21
INV900451,SO500008,13,2024-01-19,3500,0.4214,1474.9
INV900452,SO500016,10,2024-01-19,60,35.8876,2153.26
INV900453,SO500614,7,2024-01-19,40,36.472,1458.88
INV900454,SO500158,3,2024-01-19,4000,0.4171,1668.4
INV900455,SO500610,24,2024-01-19,350,11.349,3972.15
INV900456,SO500618,6,2024-01-19,300,8.2159,2464.77
INV900457,SO500571,6,2024-01-19,450,8.5728,3857.76
INV900458,SO500456,6,2024-01-19,2000,0.1728,345.6
INV900459,SO500898,1,2024-01-19,350,10.2069,3572.41
INV900460,SO500433,1,2024-01-19,80,57.5946,4607.57
INV900461,SO500462,8,2024-01-19,700,12.1536,8507.52
INV900462,SO500606,7,2024-01-19,1000,0.5141,514.1
INV900463,SO500608,10,2024-01-19,3500,0.4171,1459.85
INV900464,SO500429,20,2024-01-19,1000,3.6456,3645.6
INV900465,SO500460,9,2024-01-19,150,5.952,892.8
INV900466,SO500618,2,2024-01-19,100,14.4724,1447.24
INV900467,SO500760,23,2024-01-19,200,10.4247,2084.94
INV900468,SO500458,16,2024-01-19,2500,0.864,2160.0
INV900469,SO500012,7,2024-01-19,1750,3.6456,6379.8
INV900470,SO500608,19,2024-01-19,1500,0.873,1309.5
INV900471,SO500429,24,2024-01-19,500,1.9502,975.1
INV900472,SO500758,5,2024-01-19,1000,0.4554,455.4
INV900473,SO500760,4,2024-01-19,350,12.5334,4386.69
INV900474,SO500158,1,2024-01-19,2000,0.4365,873.0
INV900475,SO500430,4,2024-01-19,750,3.4104,2557.8
INV900476,SO500014,7,2024-01-19,180,57.5946,10367.03
INV900477,SO500283,18,2024-01-19,1750,3.3756,5907.3
INV900478,SO500008,27,2024-01-19,3000,0.882,2646.0
INV900479,SO500283,10,2024-01-19,1050,11.4072,11977.56
INV900480,SO500760,15,2024-01-19,500,3.4254,1712.7
INV900481,SO500758,22,2024-01-19,1500,0.6633,994.95
INV900482,SO500298,6,2024-01-19,750,13.8807,10410.52
INV900483,SO500283,20,2024-01-19,250,3.3562,839.05
INV900484,SO500898,3,2024-01-19,400,19.9485,7979.4
INV900485,SO500760,18,2024-01-19,150,11.3949,1709.24
INV900486,SO500158,10,2024-01-19,1500,0.873,1309.5
INV900487,SO500158,28,2024-01-19,1500,0.4462,669.3
INV900488,SO500294,5,2024-01-19,30,40.0513,1201.54
INV900489,SO500872,4,2024-01-19,10,50.1831,501.83
INV900490,SO500283,19,2024-01-19,500,1.9303,965.15
INV900491,SO500156,16,2024-01-19,5000,0.2716,1358.0
INV900492,SO500158,11,2024-01-19,3500,1.0476,3666.6
INV900493,SO500758,25,2024-01-19,1000,1.0692,1069.2
INV900494,SO500760,1,2024-01-20,50,6.138,306.9
INV900495,SO500610,21,2024-01-20,250,11.1647,2791.18
INV900496,SO500006,12,2024-01-20,4000,0.5194,2077.6
INV900497,SO500010,17,2024-01-20,750,1.9502,1462.65
INV900498,SO500872,1,2024-01-20,20,37.224,744.48
INV900499,SO500010,25,2024-01-20,1250,3.3908,4238.5
INV900500,SO500608,26,2024-01-20,2500,0.97,2425.0
INV900501,SO500458,21,2024-01-20,3000,0.4128,1238.4
INV900502,SO500306,7,2024-01-20,2000,0.2744,548.8
INV900503,SO500756,19,2024-01-20,2000,0.2475,495.0
INV900504,SO500618,1,2024-01-20,300,13.8807,4164.21
INV900505,SO500460,17,2024-01-20,1000,1.5456,1545.6
INV900506,SO500429,8,2024-01-20,1000,3.7632,3763.2
INV900507,SO500898,4,2024-01-20,200,12.0681,2413.62
INV900508,SO500758,20,2024-01-20,1500,0.9999,1499.85
INV900509,SO500608,16,2024-01-20,1500,1.0476,1571.4
INV900510,SO500898,2,2024-01-20,150,14.7708,2215.62
INV900511,SO500606,3,2024-01-20,5000,0.388,1940.0
INV900512,SO500008,12,2024-01-20,2000,0.5194,1038.8
INV900513,SO500460,12,2024-01-20,750,3.6864,2764.8
INV900514,SO500460,23,2024-01-20,500,1.9104,955.2
INV900515,SO500870,1,2024-01-21,30,37.224,1116.72
INV900516,SO500446,4,2024-01-21,350,11.9462,4181.17
INV900517,SO500006,6,2024-01-21,7000,0.392,2744.0
INV900518,SO500456,13,2024-01-21,1000,0.2688,268.8
INV900519,SO500618,3,2024-01-21,250,8.6621,2165.52
INV900520,SO500283,23,2024-01-21,1500,3.6084,5412.6
INV900521,SO500157,28,2024-01-22,1500,0.4462,669.3
INV900522,SO500297,6,2024-01-22,750,13.8807,10410.52
INV900523,SO500158,26,2024-01-22,3000,0.5141,1542.3
INV900524,SO500759,22,2024-01-22,500,3.4452,1722.6
INV900525,SO500009,8,2024-01-22,1750,3.6456,6379.8
INV900526,SO500611,4,2024-01-22,300,8.0122,2403.66
INV900527,SO500013,8,2024-01-22,60,49.6762,2980.57
INV900528,SO500017,1,2024-01-22,150,8.3006,1245.09
INV900529,SO500305,12,2024-01-22,2000,0.392,784.0
INV900530,SO500897,1,2024-01-22,350,10.2069,3572.41
INV900531,SO500607,2,2024-01-23,1500,0.4462,669.3
INV900532,SO500305,1,2024-01-23,3000,0.441,1323.0
INV900533,SO500157,11,2024-01-23,3500,1.0476,3666.6
INV900534,SO500607,26,2024-01-23,2500,0.97,2425.0
INV900535,SO500609,3,2024-01-23,500,3.0167,1508.35
INV900536,SO500445,5,2024-01-23,350,8.3006,2905.21
INV900537,SO500448,2,2024-01-23,450,8.7514,3938.13
INV900538,SO500463,1,2024-01-23,60,50.6496,3038.98
INV900539,SO500459,9,2024-01-23,150,5.952,892.8
INV900540,SO500308,15,2024-01-23,1000,0.9898,989.8
INV900541,SO500456,24,2024-01-23,4000,0.384,1536.0
INV900542,SO500005,26,2024-01-23,3000,0.5096,1528.8
INV900543,SO500609,9,2024-01-23,500,3.6084,1804.2
INV900544,SO500009,15,2024-01-23,2000,0.6566,1313.2
INV900545,SO500759,25,2024-01-23,250,3.6828,920.7
INV900546,SO500463,8,2024-01-23,40,36.096,1443.84
INV900547,SO500305,7,2024-01-23,2000,0.2744,548.8
INV900548,SO500447,4,2024-01-23,150,11.9462,1791.93
INV900549,SO500757,5,2024-01-23,1000,0.4554,455.4
INV900550,SO500897,4,2024-01-23,200,12.0681,2413.62
INV900551,SO500459,8,2024-01-23,700,12.1536,8507.52
INV900552,SO500459,10,2024-01-23,500,3.3216,1660.8
INV900553,SO500757,10,2024-01-23,1500,0.891,1336.5
INV900554,SO500282,9,2024-01-23,750,3.7248,2793.6
INV900555,SO500428,16,2024-01-23,200,11.466,2293.2
INV900556,SO500009,14,2024-01-23,500,11.2798,5639.9
INV900557,SO500457,21,2024-01-23,3000,0.4128,1238.4
INV900558,SO500007,27,2024-01-23,3000,0.882,2646.0
INV900559,SO500005,12,2024-01-23,4000,0.5194,2077.6
INV900560,SO500157,3,2024-01-23,4000,0.4171,1668.4
INV900561,SO500297,5,2024-01-23,400,10.0007,4000.28
INV900562,SO500285,14,2024-01-23,250,1.9303,482.58
INV900563,SO500455,25,2024-01-24,2000,0.4992,998.4
INV900564,SO500607,10,2024-01-24,3500,0.4171,1459.85
INV900565,SO500005,10,2024-01-24,3000,0.2744,823.2
INV900566,SO500609,12,2024-01-24,200,12.7555,2551.1
INV900567,SO500570,5,2024-01-24,400,9.8976,3959.04
INV900568,SO500428,4,2024-01-24,1500,3.4104,5115.6
INV900569,SO500570,3,2024-01-24,150,14.3232,2148.48
INV900570,SO500155,9,2024-01-24,3000,0.1746,523.8
INV900571,SO500428,17,2024-01-24,500,11.5248,5762.4
INV900572,SO500157,15,2024-01-24,3000,0.97,2910.0
INV900573,SO500457,15,2024-01-24,2000,0.4416,883.2
INV900574,SO500293,5,2024-01-24,60,40.0513,2403.08
INV900575,SO500307,29,2024-01-24,2500,0.882,2205.0
INV900576,SO500869,1,2024-01-24,30,37.224,1116.72
INV900577,SO500757,20,2024-01-24,500,0.9999,499.95
INV900578,SO500897,2,2024-01-24,150,14.7708,2215.62
INV900579,SO500013,5,2024-01-24,80,36.848,2947.84
INV900580,SO500009,21,2024-01-24,800,11.5248,9219.84
INV900581,SO500617,5,2024-01-24,350,10.0007,3500.24
INV900582,SO500617,6,2024-01-24,300,8.2159,2464.77
INV900583,SO500428,6,2024-01-24,500,3.3908,1695.4
INV900584,SO500605,7,2024-01-24,1000,0.5141,514.1
INV900585,SO500613,7,2024-01-24,40,36.472,1458.88
INV900586,SO500459,15,2024-01-24,500,3.3408,1670.4
INV900587,SO500432,1,2024-01-24,80,57.5946,4607.57
INV900588,SO500294,5,2024-01-24,30,40.0513,1201.54
INV900589,SO500155,1,2024-01-24,3000,0.4365,1309.5
INV900590,SO500617,4,2024-01-24,350,11.8243,4138.5
INV900591,SO500305,11,2024-01-24,3000,0.5194,1558.2
INV900592,SO500005,6,2024-01-24,7000,0.392,2744.0
INV900593,SO500007,7,2024-01-24,3500,1.0584,3704.4
INV900594,SO500017,3,2024-01-24,150,14.6216,2193.24
INV900595,SO500459,5,2024-01-24,200,11.2896,2257.92
INV900596,SO500009,25,2024-01-24,1250,3.3908,4238.5
INV900597,SO500455,24,2024-01-24,4000,0.384,1536.0
INV900598,SO500869,2,2024-01-25,30,40.8771,1226.31
INV900599,SO500605,3,2024-01-25,3000,0.388,1164.0
INV900600,SO500009,11,2024-01-25,700,11.466,8026.2
INV900601,SO500761,4,2024-01-25,350,12.5334,4386.69
INV900602,SO500617,1,2024-01-25,300,13.8807,4164.21
INV900603,SO500428,20,2024-01-25,1000,3.6456,3645.6
INV900604,SO500297,3,2024-01-25,350,8.6621,3031.74
INV900605,SO500282,19,2024-01-25,250,1.9303,482.58
INV900606,SO500613,6,2024-01-25,70,35.5214,2486.5
INV900607,SO500755,19,2024-01-25,2000,0.2475,495.0
INV900608,SO500009,4,2024-01-25,1250,3.4104,4263.0
INV900609,SO500463,6,2024-01-25,80,47.8464,3827.71
INV900610,SO500019,5,2024-01-25,200,11.9462,2389.24
INV900611,SO500307,19,2024-01-25,2000,0.98,1960.0
INV900612,SO500445,3,2024-01-25,350,10.1038,3536.33
INV900613,SO500457,25,2024-01-25,2000,0.4992,998.4
INV900614,SO500282,15,2024-01-25,400,11.349,4539.6
INV900615,SO500609,14,2024-01-25,500,1.5617,780.85
INV900616,SO500609,4,2024-01-25,100,6.014,601.4
INV900617,SO500607,19,2024-01-25,2500,0.873,2182.5
INV900618,SO500869,9,2024-01-25,80,58.1823,4654.58
INV900619,SO500570,6,2024-01-25,450,8.5728,3857.76
INV900620,SO500759,15,2024-01-25,500,3.4254,1712.7
INV900621,SO500155,26,2024-01-25,3000,0.5141,1542.3
INV900622,SO500428,22,2024-01-25,1000,3.0478,3047.8
INV900623,SO500459,16,2024-01-25,750,2.9856,2239.2
INV900624,SO500013,7,2024-01-25,180,57.5946,10367.03
INV900625,SO500613,4,2024-01-25,40,48.3448,1933.79
INV900626,SO500570,2,2024-01-25,750,19.344,14508.0
INV900627,SO500013,10,2024-01-25,140,35.8876,5024.26
INV900628,SO500428,10,2024-01-25,450,12.887,5799.15
INV900629,SO500293,9,2024-01-25,60,36.472,2188.32
INV900630,SO500307,23,2024-01-25,3500,0.4214,1474.9
INV900631,SO500609,24,2024-01-25,200,11.349,2269.8
INV900632,SO500459,17,2024-01-25,1000,1.5456,1545.6
INV900633,SO500428,9,2024-01-25,150,6.076,911.4
INV900634,SO500009,16,2024-01-26,800,12.887,10309.6
INV900635,SO500609,5,2024-01-26,300,8.0122,2403.66
INV900636,SO500428,8,2024-01-26,1000,3.7632,3763.2
INV900637,SO500009,7,2024-01-26,1000,3.7632,3763.2
INV900638,SO500761,18,2024-01-26,100,11.583,1158.3
INV900639,SO500607,16,2024-01-26,500,1.0476,523.8
INV900640,SO500297,2,2024-01-26,550,8.2159,4518.74
INV900641,SO500297,1,2024-01-26,200,14.4724,2894.48
INV900642,SO500013,4,2024-01-26,220,51.7048,11375.06
INV900643,SO500759,1,2024-01-26,50,6.138,306.9
INV900644,SO500297,4,2024-01-26,550,19.5455,10750.02
INV900645,SO500017,5,2024-01-26,500,11.9462,5973.1
INV900646,SO500282,18,2024-01-26,1750,3.3756,5907.3
INV900647,SO500307,17,2024-01-26,2000,1.0584,2116.8
INV900648,SO500607,20,2024-01-26,3000,0.6499,1949.7
INV900649,SO500428,24,2024-01-26,500,1.9502,975.1
INV900650,SO500428,12,2024-01-26,250,8.0948,2023.7
INV900651,SO500757,22,2024-01-26,1500,0.6633,994.95
INV900652,SO500605,4,2024-01-26,3000,0.2425,727.5
INV900653,SO500007,18,2024-01-26,5000,0.6566,3283.0
INV900654,SO500897,3,2024-01-26,400,19.9485,7979.4
INV900655,SO500457,16,2024-01-26,2500,0.864,2160.0
INV900656,SO500617,2,2024-01-26,50,14.4724,723.62
INV900657,SO500455,6,2024-01-26,2000,0.1728,345.6
INV900658,SO500570,1,2024-01-26,300,13.7376,4121.28
INV900659,SO500282,23,2024-01-26,1500,3.6084,5412.6
INV900660,SO500459,23,2024-01-26,500,1.9104,955.2
INV900661,SO500463,10,2024-01-26,40,35.1552,1406.21
INV900662,SO500759,8,2024-01-26,500,3.8016,1900.8
INV900663,SO500617,3,2024-01-26,250,8.6621,2165.52
INV900664,SO500156,7,2024-01-26,3000,0.5044,1513.2
INV900665,SO500759,10,2024-01-26,350,11.6424,4074.84
INV900666,SO500570,4,2024-01-26,200,11.7024,2340.48
INV900667,SO500432,2,2024-01-26,40,36.848,1473.92
INV900668,SO500445,1,2024-01-26,200,14.6216,2924.32
INV900669,SO500570,7,2024-01-26,300,8.1312,2439.36
INV900670,SO500573,2,2024-01-26,300,19.344,5803.2
INV900671,SO500869,4,2024-01-26,20,50.1831,1003.66
INV900672,SO500007,22,2024-01-26,2000,0.9898,1979.6
INV900673,SO500282,1,2024-01-26,750,1.5617,1171.28
INV900674,SO500459,12,2024-01-27,750,3.6864,2764.8
INV900675,SO500609,21,2024-01-27,250,11.1647,2791.18
INV900676,SO500295,5,2024-01-27,60,40.0513,2403.08
INV900677,SO500459,4,2024-01-27,350,11.232,3931.2
INV900678,SO500759,23,2024-01-27,200,11.583,2316.6
INV900679,SO500605,28,2024-01-27,3000,0.4365,1309.5
INV900680,SO500009,2,2024-01-27,1500,1.5778,2366.7
INV900681,SO500755,6,2024-01-27,2000,0.396,792.0
INV900682,SO500869,6,2024-01-27,60,52.2324,3133.94
INV900683,SO500609,20,2024-01-27,1500,3.3756,5063.4
INV900684,SO500010,15,2024-01-27,2000,0.6566,1313.2
INV900685,SO500293,6,2024-01-27,100,51.1772,5117.72
INV900686,SO500155,7,2024-01-27,3000,0.5044,1513.2
INV900687,SO500155,12,2024-01-27,3000,0.2425,727.5
INV900688,SO500445,2,2024-01-27,250,8.7514,2187.85
INV900689,SO500308,1,2024-01-27,2000,0.441,882.0
INV900690,SO500009,17,2024-01-27,750,1.9502,1462.65
INV900691,SO500282,20,2024-01-27,500,3.3562,1678.1
INV900692,SO500755,24,2024-01-27,2000,0.4455,891.0
INV900693,SO500157,21,2024-01-27,4000,0.6499,2599.6
INV900694,SO500282,10,2024-01-27,1050,11.4072,11977.56
INV900695,SO500759,18,2024-01-27,150,11.3949,1709.24
INV900696,SO500755,18,2024-01-27,1000,0.5247,524.7
INV900697,SO500463,11,2024-01-28,150,56.4192,8462.88
INV900698,SO500017,4,2024-01-28,550,14.0238,7713.09
INV900699,SO500307,15,2024-01-28,2000,0.9898,1979.6
INV900700,SO500759,7,2024-01-28,250,1.9701,492.52
INV900701,SO500609,8,2024-01-28,500,12.2802,6140.1
INV900702,SO500428,21,2024-01-28,450,12.4068,5583.06
INV900703,SO500308,20,2024-01-29,200,11.466,2293.2
INV900704,SO500154,26,2024-01-29,3000,0.5141,1542.3
INV900705,SO500008,19,2024-01-29,800,12.887,10309.6
INV900706,SO500758,1,2024-01-29,50,6.138,306.9
INV900707,SO500156,28,2024-01-29,1500,0.5131,769.65
INV900708,SO500008,29,2024-01-29,1250,3.3908,4238.5
INV900709,SO500285,8,2024-01-29,60,40.0513,2403.08
INV900710,SO500431,2,2024-01-29,40,36.848,1473.92
INV900711,SO500156,21,2024-01-29,4000,0.6499,2599.6
INV900712,SO500155,16,2024-01-29,5000,0.2716,1358.0
INV900713,SO500306,23,2024-01-29,3500,0.4214,1474.9
INV900714,SO500466,4,2024-01-29,150,14.3232,2148.48
INV900715,SO500462,17,2024-01-30,40,36.096,1443.84
INV900716,SO500154,9,2024-01-30,3000,0.1746,523.8
INV900717,SO500156,11,2024-01-30,3500,1.0476,3666.6
INV900718,SO500008,24,2024-01-30,800,11.5248,9219.84
INV900719,SO500466,9,2024-01-30,450,8.5728,3857.76
INV900720,SO500012,19,2024-01-30,140,35.8876,5024.26
INV900721,SO500308,5,2024-01-30,1500,3.4104,5115.6
INV900722,SO500008,8,2024-01-30,500,3.7632,1881.6
INV900723,SO500758,8,2024-01-30,250,1.9701,492.52
INV900724,SO500609,24,2024-01-30,150,11.349,1702.35
INV900725,SO500154,1,2024-01-30,3000,0.4365,1309.5
INV900726,SO500757,20,2024-01-30,1000,0.9999,999.9
INV900727,SO500616,2,2024-01-30,100,14.4724,1447.24
INV900728,SO500006,7,2024-01-30,3500,1.0584,3704.4
INV900729,SO500616,5,2024-01-30,350,11.8243,4138.5
INV900730,SO500762,3,2024-01-30,30,40.8771,1226.31
INV900731,SO500012,10,2024-01-30,40,36.848,1473.92
INV900732,SO500754,18,2024-01-30,1000,0.5247,524.7
INV900733,SO500616,8,2024-01-30,200,10.0007,2000.14
INV900734,SO500604,3,2024-01-30,3000,0.388,1164.0
INV900735,SO500758,29,2024-01-30,500,3.6828,1841.4
INV900736,SO500435,6,2024-01-30,350,10.1038,3536.33
INV900737,SO500308,13,2024-01-30,150,6.076,911.4
INV900738,SO500608,5,2024-01-30,1000,3.0167,3016.7
INV900739,SO500435,3,2024-01-30,200,14.6216,2924.32
INV900740,SO500608,17,2024-01-30,500,1.5617,780.85
INV900741,SO500154,7,2024-01-30,3000,0.5044,1513.2
INV900742,SO500158,23,2024-01-30,1000,3.3756,3375.6
INV900743,SO500304,1,2024-01-30,1000,0.441,441.0
INV900744,SO500011,9,2024-01-30,300,11.466,3439.8
INV900745,SO500458,17,2024-01-30,1000,3.3408,3340.8
INV900746,SO500308,16,2024-01-30,250,8.0948,2023.7
INV900747,SO500458,11,2024-01-31,500,3.3216,1660.8
INV900748,SO500012,16,2024-01-31,60,49.6762,2980.57
INV900749,SO500306,19,2024-01-31,2000,0.98,1960.0
INV900750,SO500466,5,2024-01-31,100,11.7024,1170.24
INV900751,SO500454,25,2024-01-31,2000,0.4992,998.4
INV900752,SO500004,6,2024-01-31,7000,0.392,2744.0
INV900753,SO500754,6,2024-01-31,2000,0.396,792.0
INV900754,SO500158,24,2024-01-31,500,1.9303,965.15
INV900755,SO500758,11,2024-01-31,350,11.6424,4074.84
INV900756,SO500754,24,2024-01-31,2000,0.4455,891.0
INV900757,SO500308,14,2024-01-31,450,12.887,5799.15
INV900758,SO500308,10,2024-01-31,1000,3.7632,3763.2
INV900759,SO500610,12,2024-01-31,200,12.7555,2551.1
INV900760,SO500006,13,2024-01-31,6000,0.4214,2528.4
INV900761,SO500435,7,2024-01-31,350,11.9462,4181.17
INV900762,SO500012,8,2024-01-31,220,51.7048,11375.06
INV900763,SO500758,9,2024-01-31,500,3.8016,1900.8
INV900764,SO500454,13,2024-01-31,3000,0.2688,806.4
INV900765,SO500899,4,2024-01-31,100,12.0681,1206.81
INV900766,SO500431,5,2024-01-31,40,35.8876,1435.5
INV900767,SO500616,1,2024-01-31,300,13.8807,4164.21
INV900768,SO500158,13,2024-01-31,1500,3.7248,5587.2
INV900769,SO500016,6,2024-01-31,550,14.0238,7713.09
INV900770,SO500008,14,2024-01-31,700,11.466,8026.2
INV900771,SO500609,13,2024-01-31,1000,1.0476,1047.6
INV900772,SO500157,10,2024-01-31,3000,0.873,2619.0
INV900773,SO500604,4,2024-01-31,3000,0.2425,727.5
INV900774,SO500006,22,2024-01-31,1600,0.9898,1583.68
INV900775,SO500297,5,2024-01-31,300,10.0007,3000.21
INV900776,SO500758,4,2024-01-31,350,12.5334,4386.69
INV900777,SO500758,16,2024-02-01,500,3.4254,1712.7
INV900778,SO500016,3,2024-02-01,250,14.6216,3655.4
INV900779,SO500458,14,2024-02-01,750,3.6864,2764.8
INV900780,SO500872,7,2024-02-01,400,19.9485,7979.4
INV900781,SO500445,2,2024-02-01,200,8.7514,1750.28
INV900782,SO500158,20,2024-02-01,400,11.349,4539.6
INV900783,SO500606,20,2024-02-01,3000,0.6499,1949.7
INV900784,SO500616,3,2024-02-01,250,8.6621,2165.52
INV900785,SO500608,6,2024-02-01,100,6.014,601.4
INV900786,SO500008,2,2024-02-01,1500,1.5778,2366.7
INV900787,SO500015,4,2024-02-01,90,51.7048,4653.43
INV900788,SO500296,2,2024-02-01,550,8.2159,4518.74
INV900789,SO500608,8,2024-02-01,300,8.0122,2403.66
INV900790,SO500431,1,2024-02-01,40,57.5946,2303.78
INV900791,SO500008,4,2024-02-01,1250,3.4104,4263.0
INV900792,SO500008,17,2024-02-01,500,11.2798,5639.9
INV900793,SO500462,21,2024-02-01,150,56.4192,8462.88
INV900794,SO500872,3,2024-02-01,350,10.2069,3572.41
INV900795,SO500016,9,2024-02-01,500,10.7516,5375.8
INV900796,SO500308,28,2024-02-01,500,1.9502,975.1
INV900797,SO500458,10,2024-02-01,150,5.952,892.8
INV900798,SO500006,18,2024-02-01,5000,0.6566,3283.0
INV900799,SO500012,15,2024-02-01,180,57.5946,10367.03
INV900800,SO500604,28,2024-02-01,3000,0.4365,1309.5
INV900801,SO500465,8,2024-02-01,40,36.096,1443.84
INV900802,SO500756,20,2024-02-01,1500,0.9999,1499.85
INV900803,SO500899,2,2024-02-01,150,14.7708,2215.62
INV900804,SO500612,9,2024-02-01,40,48.3448,1933.79
INV900805,SO500606,10,2024-02-01,3500,0.4171,1459.85
INV900806,SO500458,4,2024-02-01,350,11.232,3931.2
INV900807,SO500458,18,2024-02-01,250,3.2244,806.1
INV900808,SO500304,7,2024-02-01,2000,0.2744,548.8
INV900809,SO500004,12,2024-02-01,4000,0.5194,2077.6
INV900810,SO500458,19,2024-02-01,1000,1.5456,1545.6
INV900811,SO500466,3,2024-02-01,750,19.344,14508.0
INV900812,SO500606,2,2024-02-01,1500,0.4462,669.3
INV900813,SO500158,10,2024-02-01,1500,0.873,1309.5
INV900814,SO500156,3,2024-02-01,4000,0.4171,1668.4
INV900815,SO500298,3,2024-02-01,150,8.6621,1299.32
INV900816,SO500304,11,2024-02-01,3000,0.5194,1558.2
INV900817,SO500616,9,2024-02-01,300,8.2159,2464.77
INV900818,SO500308,8,2024-02-02,500,3.3908,1695.4
INV900819,SO500158,29,2024-02-02,1500,3.6084,5412.6
INV900820,SO500308,21,2024-02-02,500,11.5248,5762.4
INV900821,SO500016,2,2024-02-02,600,19.747,11848.2
INV900822,SO500456,21,2024-02-02,3000,0.4128,1238.4
INV900823,SO500158,2,2024-02-02,750,1.5617,1171.28
INV900824,SO500308,25,2024-02-02,450,12.4068,5583.06
INV900825,SO500608,11,2024-02-02,500,12.2802,6140.1
INV900826,SO500282,9,2024-02-02,750,3.7248,2793.6
INV900827,SO500459,5,2024-02-02,200,11.2896,2257.92
INV900828,SO500306,12,2024-02-02,4000,0.392,1568.0
INV900829,SO500612,13,2024-02-02,70,35.5214,2486.5
INV900830,SO500282,7,2024-02-02,1500,0.873,1309.5
INV900831,SO500762,9,2024-02-02,20,50.1831,1003.66
INV900832,SO500756,10,2024-02-02,1500,0.891,1336.5
INV900833,SO500608,15,2024-02-02,400,12.7555,5102.2
INV900834,SO500296,3,2024-02-02,350,8.6621,3031.74
INV900835,SO500296,4,2024-02-02,550,19.5455,10750.02
INV900836,SO500458,9,2024-02-02,700,12.1536,8507.52
INV900837,SO500462,1,2024-02-02,60,50.6496,3038.98
INV900838,SO500456,13,2024-02-02,2000,0.2688,537.6
INV900839,SO500004,10,2024-02-02,1000,0.2744,274.4
INV900840,SO500304,12,2024-02-02,4000,0.392,1568.0
INV900841,SO500456,15,2024-02-02,2000,0.4416,883.2
INV900842,SO500454,6,2024-02-02,2000,0.1728,345.6
INV900843,SO500296,7,2024-02-02,700,10.0007,7000.49
INV900844,SO500306,15,2024-02-02,2000,0.9898,1979.6
INV900845,SO500308,26,2024-02-02,1000,3.0478,3047.8
INV900846,SO500154,12,2024-02-02,3000,0.2425,727.5
INV900847,SO500606,26,2024-02-02,2500,0.97,2425.0
INV900848,SO500606,19,2024-02-02,2500,0.873,2182.5
INV900849,SO500010,21,2024-02-02,350,11.5248,4033.68
INV900850,SO500607,28,2024-02-02,3000,0.4365,1309.5
INV900851,SO500756,25,2024-02-02,1000,1.0692,1069.2
INV900852,SO500296,8,2024-02-02,450,13.8807,6246.32
INV900853,SO500008,20,2024-02-02,750,1.9502,1462.65
INV900854,SO500285,9,2024-02-02,100,51.1772,5117.72
INV900855,SO500762,11,2024-02-02,60,52.2324,3133.94
INV900856,SO500454,24,2024-02-02,4000,0.384,1536.0
INV900857,SO500608,24,2024-02-03,250,11.1647,2791.18
INV900858,SO500157,9,2024-02-03,2000,0.1746,349.2
INV900859,SO500462,19,2024-02-03,40,35.1552,1406.21
INV900860,SO500154,16,2024-02-03,5000,0.2716,1358.0
INV900861,SO500604,7,2024-02-03,1000,0.5141,514.1
INV900862,SO500466,2,2024-02-03,300,13.7376,4121.28
INV900863,SO500466,7,2024-02-03,400,9.8976,3959.04
INV900864,SO500435,8,2024-02-03,200,8.3006,1660.12
INV900865,SO500004,26,2024-02-03,1000,0.5096,509.6
INV900866,SO500282,19,2024-02-03,250,1.9303,482.58
INV900867,SO500306,17,2024-02-03,2000,1.0584,2116.8
INV900868,SO500006,27,2024-02-03,3000,0.882,2646.0
INV900869,SO500307,1,2024-02-03,2000,0.441,882.0
INV900870,SO500762,2,2024-02-03,30,37.224,1116.72
INV900871,SO500158,25,2024-02-03,500,3.3562,1678.1
INV900872,SO500285,16,2024-02-03,60,36.472,2188.32
INV900873,SO500306,29,2024-02-03,2500,0.882,2205.0
INV900874,SO500872,8,2024-02-03,200,12.0681,2413.62
INV900875,SO500612,14,2024-02-03,40,36.472,1458.88
INV900876,SO500759,25,2024-02-03,250,3.6828,920.7
INV900877,SO500758,21,2024-02-03,150,11.3949,1709.24
INV900878,SO500610,5,2024-02-03,300,8.0122,2403.66
