distributor_id,part_number,snapshot_week,units_on_hand
D01,LD-1040,2025-08-11,83448
D01,LD-1040,2025-08-18,80140
D01,LD-1040,2025-08-25,70171
D01,LD-1040,2025-09-01,72333
D01,LD-1040,2025-09-08,71898
D01,LD-1040,2025-09-15,87096
D01,LD-1040,2025-09-22,82128
D01,LD-1040,2025-09-29,78197
D01,LD-1040,2025-10-06,77564
D01,LD-1040,2025-10-13,77622
D01,LD-1040,2025-10-20,85901
D01,LD-1040,2025-10-27,78074
D01,LD-1040,2025-11-03,74261
D01,LD-1040,2025-11-10,70392
D01,LD-1040,2025-11-17,68481
D01,LD-1040,2025-11-24,65394
D01,LD-1040,2025-12-01,62812
D01,LD-1040,2025-12-08,62391
D01,LD-1040,2025-12-15,66007
D01,LD-1040,2025-12-22,66256
D01,LD-1040,2025-12-29,71837
D01,LD-1040,2026-01-05,73809
D01,LD-1040,2026-01-12,75205
D01,LD-1040,2026-01-19,75544
D01,LD-1040,2026-01-26,68183
D01,LD-1040,2026-02-02,66276
D01,LD-1040,2026-02-09,64391
D01,LD-1040,2026-02-16,58425
D01,LD-1040,2026-02-23,51965
D01,LD-1040,2026-03-02,45390
D01,LD-1040,2026-03-09,45706
D01,LD-1040,2026-03-16,38452
D01,LD-1040,2026-03-23,45742
D01,LD-1040,2026-03-30,54075
D01,LD-1040,2026-04-06,58296
D01,LD-1040,2026-04-13,61958
D01,LD-1040,2026-04-20,64396
D01,LD-1040,2026-04-27,71271
D01,LD-1040,2026-05-04,69482
D01,LD-1040,2026-05-11,69717
D01,LD-1040,2026-05-18,66300
D01,LD-1040,2026-05-25,66608
D01,LD-1040,2026-06-01,68285
D01,LD-1040,2026-06-08,66227
D01,LD-1040,2026-06-15,65569
D01,LD-1040,2026-06-22,60501
D01,PM-1002,2024-01-01,35293
D01,PM-1002,2024-01-08,35804
D01,PM-1002,2024-01-15,36359
D01,PM-1002,2024-01-22,35783
D01,PM-1002,2024-01-29,36301
D01,PM-1002,2024-02-05,36040
D01,PM-1002,2024-02-12,36225
D01,PM-1002,2024-02-19,36392
D01,PM-1002,2024-02-26,36904
D01,PM-1002,2024-03-04,37015
D01,PM-1002,2024-03-11,34437
D01,PM-1002,2024-03-18,32861
D01,PM-1002,2024-03-25,30965
D01,PM-1002,2024-04-01,27884
D01,PM-1002,2024-04-08,31229
D01,PM-1002,2024-04-15,31881
D01,PM-1002,2024-04-22,31482
D01,PM-1002,2024-04-29,30742
D01,PM-1002,2024-05-06,29108
D01,PM-1002,2024-05-13,30362
D01,PM-1002,2024-05-20,31612
D01,PM-1002,2024-05-27,30223
D01,PM-1002,2024-06-03,31489
D01,PM-1002,2024-06-10,30066
D01,PM-1002,2024-06-17,33034
D01,PM-1002,2024-06-24,31983
D01,PM-1002,2024-07-01,33140
D01,PM-1002,2024-07-08,34244
D01,PM-1002,2024-07-15,35041
D01,PM-1002,2024-07-22,33092
D01,PM-1002,2024-07-29,28995
D01,PM-1002,2024-08-05,28230
D01,PM-1002,2024-08-12,30548
D01,PM-1002,2024-08-19,28630
D01,PM-1002,2024-08-26,29339
D01,PM-1002,2024-09-02,30549
D01,PM-1002,2024-09-09,27017
D01,PM-1002,2024-09-16,34454
D01,PM-1002,2024-09-23,37825
D01,PM-1002,2024-09-30,41273
D01,PM-1002,2024-10-07,44026
D01,PM-1002,2024-10-14,50664
D01,PM-1002,2024-10-21,49890
D01,PM-1002,2024-10-28,45755
D01,PM-1002,2024-11-04,43981
D01,PM-1002,2024-11-11,41059
D01,PM-1002,2024-11-18,38149
D01,PM-1002,2024-11-25,38260
D01,PM-1002,2024-12-02,39903
D01,PM-1002,2024-12-09,37783
D01,PM-1002,2024-12-16,40245
D01,PM-1002,2024-12-23,41153
D01,PM-1002,2024-12-30,39730
D01,PM-1002,2025-01-06,35943
D01,PM-1002,2025-01-13,35073
D01,PM-1002,2025-01-20,33195
D01,PM-1002,2025-01-27,35271
D01,PM-1002,2025-02-03,32535
D01,PM-1002,2025-02-10,29526
D01,PM-1002,2025-02-17,28291
D01,PM-1002,2025-02-24,26952
D01,PM-1002,2025-03-03,22932
D01,PM-1002,2025-03-10,21975
D01,PM-1002,2025-03-17,18050
D01,PM-1002,2025-03-24,19280
D01,PM-1002,2025-03-31,21075
D01,PM-1002,2025-04-07,26847
D01,PM-1002,2025-04-14,25323
D01,PM-1002,2025-04-21,27360
D01,PM-1002,2025-04-28,28962
D01,PM-1002,2025-05-05,31469
D01,PM-1002,2025-05-12,33194
D01,PM-1002,2025-05-19,32663
D01,PM-1002,2025-05-26,34197
D01,PM-1002,2025-06-02,34771
D01,PM-1002,2025-06-09,31867
D01,PM-1002,2025-06-16,32603
D01,PM-1002,2025-06-23,34194
D01,PM-1002,2025-06-30,34951
D01,PM-1002,2025-07-07,34240
D01,PM-1002,2025-07-14,34252
D01,PM-1002,2025-07-21,31932
D01,PM-1002,2025-07-28,34211
D01,PM-1002,2025-08-04,38820
D01,PM-1002,2025-08-11,38695
D01,PM-1002,2025-08-18,40671
D01,PM-1002,2025-08-25,37836
D01,PM-1002,2025-09-01,37219
D01,PM-1002,2025-09-08,41129
D01,PM-1002,2025-09-15,44371
D01,PM-1002,2025-09-22,43481
D01,PM-1002,2025-09-29,43459
D01,PM-1002,2025-10-06,44794
D01,PM-1002,2025-10-13,41575
D01,PM-1002,2025-10-20,38446
D01,PM-1002,2025-10-27,33903
D01,PM-1002,2025-11-03,31598
D01,PM-1002,2025-11-10,34572
D01,PM-1002,2025-11-17,36879
D01,PM-1002,2025-11-24,36047
D01,PM-1002,2025-12-01,32910
D01,PM-1002,2025-12-08,35821
D01,PM-1002,2025-12-15,32666
D01,PM-1002,2025-12-22,32108
D01,PM-1002,2025-12-29,34967
D01,PM-1002,2026-01-05,38310
D01,PM-1002,2026-01-12,35122
D01,PM-1002,2026-01-19,32467
D01,PM-1002,2026-01-26,29071
D01,PM-1002,2026-02-02,26382
D01,PM-1002,2026-02-09,28618
D01,PM-1002,2026-02-16,32252
D01,PM-1002,2026-02-23,32647
D01,PM-1002,2026-03-02,28754
D01,PM-1002,2026-03-09,31669
D01,PM-1002,2026-03-16,31409
D01,PM-1002,2026-03-23,32070
D01,PM-1002,2026-03-30,30929
D01,PM-1002,2026-04-06,30661
D01,PM-1002,2026-04-13,30959
D01,PM-1002,2026-04-20,28827
D01,PM-1002,2026-04-27,27671
D01,PM-1002,2026-05-04,25781
D01,PM-1002,2026-05-11,27483
D01,PM-1002,2026-05-18,26287
D01,PM-1002,2026-05-25,22395
D01,PM-1002,2026-06-01,19153
D01,PM-1002,2026-06-08,27185
D01,PM-1002,2026-06-15,25747
D01,PM-1002,2026-06-22,28539
D01,PW-1031,2024-01-01,11306
D01,PW-1031,2024-01-08,11243
D01,PW-1031,2024-01-15,11017
D01,PW-1031,2024-01-22,10518
D01,PW-1031,2024-01-29,10163
D01,PW-1031,2024-02-05,10526
D01,PW-1031,2024-02-12,10596
D01,PW-1031,2024-02-19,10306
D01,PW-1031,2024-02-26,10333
D01,PW-1031,2024-03-04,9309
D01,PW-1031,2024-03-11,9260
D01,PW-1031,2024-03-18,9114
D01,PW-1031,2024-03-25,10883
D01,PW-1031,2024-04-01,10359
D01,PW-1031,2024-04-08,10662
D01,PW-1031,2024-04-15,12172
D01,PW-1031,2024-04-22,11060
D01,PW-1031,2024-04-29,11089
D01,PW-1031,2024-05-06,9863
D01,PW-1031,2024-05-13,10491
D01,PW-1031,2024-05-20,10504
D01,PW-1031,2024-05-27,10250
D01,PW-1031,2024-06-03,9213
D01,PW-1031,2024-06-10,8164
D01,PW-1031,2024-06-17,9182
D01,PW-1031,2024-06-24,9067
D01,PW-1031,2024-07-01,9165
D01,PW-1031,2024-07-08,8330
D01,PW-1031,2024-07-15,10447
D01,PW-1031,2024-07-22,10827
D01,PW-1031,2024-07-29,12379
D01,PW-1031,2024-08-05,12121
D01,PW-1031,2024-08-12,11011
D01,PW-1031,2024-08-19,10854
D01,PW-1031,2024-08-26,9526
D01,PW-1031,2024-09-02,10343
D01,PW-1031,2024-09-09,10318
D01,PW-1031,2024-09-16,11400
D01,PW-1031,2024-09-23,12628
D01,PW-1031,2024-09-30,12115
D01,PW-1031,2024-10-07,12799
D01,PW-1031,2024-10-14,12854
D01,PW-1031,2024-10-21,12387
D01,PW-1031,2024-10-28,12572
D01,PW-1031,2024-11-04,11482
D01,PW-1031,2024-11-11,12676
D01,PW-1031,2024-11-18,11710
D01,PW-1031,2024-11-25,13893
D01,PW-1031,2024-12-02,12716
D01,PW-1031,2024-12-09,13250
D01,PW-1031,2024-12-16,13256
D01,PW-1031,2024-12-23,12753
D01,PW-1031,2024-12-30,12696
D01,PW-1031,2025-01-06,13203
D01,PW-1031,2025-01-13,12171
D01,PW-1031,2025-01-20,13342
D01,PW-1031,2025-01-27,13409
D01,PW-1031,2025-02-03,12686
D01,PW-1031,2025-02-10,13078
D01,PW-1031,2025-02-17,12207
D01,PW-1031,2025-02-24,11569
D01,PW-1031,2025-03-03,10450
D01,PW-1031,2025-03-10,9364
D01,PW-1031,2025-03-17,9222
D01,PW-1031,2025-03-24,9983
D01,PW-1031,2025-03-31,9819
D01,PW-1031,2025-04-07,10045
D01,PW-1031,2025-04-14,9823
D01,PW-1031,2025-04-21,8317
D01,PW-1031,2025-04-28,10893
D01,PW-1031,2025-05-05,12151
D01,PW-1031,2025-05-12,12406
D01,PW-1031,2025-05-19,13372
D01,PW-1031,2025-05-26,13641
D01,PW-1031,2025-06-02,12853
D01,PW-1031,2025-06-09,13108
D01,PW-1031,2025-06-16,11927
D01,PW-1031,2025-06-23,10682
D01,PW-1031,2025-06-30,9527
D01,PW-1031,2025-07-07,10823
D01,PW-1031,2025-07-14,9543
D01,PW-1031,2025-07-21,11646
D01,PW-1031,2025-07-28,11990
D01,PW-1031,2025-08-04,13037
D01,PW-1031,2025-08-11,13848
D01,PW-1031,2025-08-18,14750
D01,PW-1031,2025-08-25,14940
D01,PW-1031,2025-09-01,13983
D01,PW-1031,2025-09-08,13246
D01,PW-1031,2025-09-15,12268
D01,PW-1031,2025-09-22,13210
D01,PW-1031,2025-09-29,12120
D01,PW-1031,2025-10-06,11181
D01,PW-1031,2025-10-13,11090
D01,PW-1031,2025-10-20,11448
D01,PW-1031,2025-10-27,12572
D01,PW-1031,2025-11-03,13719
D01,PW-1031,2025-11-10,12311
D01,PW-1031,2025-11-17,12854
D01,PW-1031,2025-11-24,13105
D01,PW-1031,2025-12-01,12783
D01,PW-1031,2025-12-08,12257
D01,PW-1031,2025-12-15,12060
D01,PW-1031,2025-12-22,13575
D01,PW-1031,2025-12-29,13954
D01,PW-1031,2026-01-05,12828
D01,PW-1031,2026-01-12,14072
D01,PW-1031,2026-01-19,12765
D01,PW-1031,2026-01-26,12158
D01,PW-1031,2026-02-02,13066
D01,PW-1031,2026-02-09,14419
D01,PW-1031,2026-02-16,13467
D01,PW-1031,2026-02-23,12508
D01,PW-1031,2026-03-02,13128
D01,PW-1031,2026-03-09,12480
D01,PW-1031,2026-03-16,11764
D01,PW-1031,2026-03-23,11480
D01,PW-1031,2026-03-30,11547
D01,PW-1031,2026-04-06,11380
D01,PW-1031,2026-04-13,10775
D01,PW-1031,2026-04-20,10640
D01,PW-1031,2026-04-27,9436
D01,PW-1031,2026-05-04,8880
D01,PW-1031,2026-05-11,8599
D01,PW-1031,2026-05-18,9182
D01,PW-1031,2026-05-25,8214
D01,PW-1031,2026-06-01,8324
D01,PW-1031,2026-06-08,8950
D01,PW-1031,2026-06-15,9476
D01,PW-1031,2026-06-22,9426
D01,PW-1033,2024-01-01,16537
D01,PW-1033,2024-01-08,16586
D01,PW-1033,2024-01-15,16802
D01,PW-1033,2024-01-22,17079
D01,PW-1033,2024-01-29,15530
D01,PW-1033,2024-02-05,17234
D01,PW-1033,2024-02-12,17547
D01,PW-1033,2024-02-19,17722
D01,PW-1033,2024-02-26,17846
D01,PW-1033,2024-03-04,16977
D01,PW-1033,2024-03-11,16340
D01,PW-1033,2024-03-18,17386
D01,PW-1033,2024-03-25,15726
D01,PW-1033,2024-04-01,15818
D01,PW-1033,2024-04-08,15376
D01,PW-1033,2024-04-15,14937
D01,PW-1033,2024-04-22,14673
D01,PW-1033,2024-04-29,15275
D01,PW-1033,2024-05-06,14144
D01,PW-1033,2024-05-13,13094
D01,PW-1033,2024-05-20,13402
D01,PW-1033,2024-05-27,13705
D01,PW-1033,2024-06-03,13641
D01,PW-1033,2024-06-10,15672
D01,PW-1033,2024-06-17,16052
D01,PW-1033,2024-06-24,15093
D01,PW-1033,2024-07-01,15179
D01,PW-1033,2024-07-08,14775
D01,PW-1033,2024-07-15,13766
D01,PW-1033,2024-07-22,13235
D01,PW-1033,2024-07-29,14623
D01,PW-1033,2024-08-05,13716
D01,PW-1033,2024-08-12,13612
D01,PW-1033,2024-08-19,15063
D01,PW-1033,2024-08-26,16076
D01,PW-1033,2024-09-02,18566
D01,PW-1033,2024-09-09,20842
D01,PW-1033,2024-09-16,21100
D01,PW-1033,2024-09-23,22773
D01,PW-1033,2024-09-30,23195
D01,PW-1033,2024-10-07,23334
D01,PW-1033,2024-10-14,23561
D01,PW-1033,2024-10-21,23380
D01,PW-1033,2024-10-28,21983
D01,PW-1033,2024-11-04,22722
D01,PW-1033,2024-11-11,23772
D01,PW-1033,2024-11-18,22150
D01,PW-1033,2024-11-25,20810
D01,PW-1033,2024-12-02,19577
D01,PW-1033,2024-12-09,18366
D01,PW-1033,2024-12-16,16834
D01,PW-1033,2024-12-23,16705
D01,PW-1033,2024-12-30,16076
D01,PW-1033,2025-01-06,14437
D01,PW-1033,2025-01-13,14808
D01,PW-1033,2025-01-20,12889
D01,PW-1033,2025-01-27,13660
D01,PW-1033,2025-02-03,15661
D01,PW-1033,2025-02-10,15513
D01,PW-1033,2025-02-17,13669
D01,PW-1033,2025-02-24,13961
D01,PW-1033,2025-03-03,12695
D01,PW-1033,2025-03-10,12792
D01,PW-1033,2025-03-17,17269
D01,PW-1033,2025-03-24,16275
D01,PW-1033,2025-03-31,15391
D01,PW-1033,2025-04-07,16214
D01,PW-1033,2025-04-14,18273
D01,PW-1033,2025-04-21,18985
D01,PW-1033,2025-04-28,18039
D01,PW-1033,2025-05-05,17288
D01,PW-1033,2025-05-12,18963
D01,PW-1033,2025-05-19,20034
D01,PW-1033,2025-05-26,19771
D01,PW-1033,2025-06-02,20105
D01,PW-1033,2025-06-09,18057
D01,PW-1033,2025-06-16,18471
D01,PW-1033,2025-06-23,16617
D01,PW-1033,2025-06-30,16067
D01,PW-1033,2025-07-07,16762
D01,PW-1033,2025-07-14,15577
D01,PW-1033,2025-07-21,18879
D01,PW-1033,2025-07-28,16574
D01,PW-1033,2025-08-04,16367
D01,PW-1033,2025-08-11,15110
D01,PW-1033,2025-08-18,16508
D01,PW-1033,2025-08-25,15168
D01,PW-1033,2025-09-01,16622
D01,PW-1033,2025-09-08,18547
D01,PW-1033,2025-09-15,16526
D01,PW-1033,2025-09-22,18629
D01,PW-1033,2025-09-29,18358
D01,PW-1033,2025-10-06,18452
D01,PW-1033,2025-10-13,18246
D01,PW-1033,2025-10-20,20690
D01,PW-1033,2025-10-27,23517
D01,PW-1033,2025-11-03,21946
D01,PW-1033,2025-11-10,20865
D01,PW-1033,2025-11-17,20406
D01,PW-1033,2025-11-24,19433
D01,PW-1033,2025-12-01,20116
D01,PW-1033,2025-12-08,23206
D01,PW-1033,2025-12-15,22084
D01,PW-1033,2025-12-22,19438
D01,PW-1033,2025-12-29,22661
D01,PW-1033,2026-01-05,23206
D01,PW-1033,2026-01-12,21071
D01,PW-1033,2026-01-19,20906
D01,PW-1033,2026-01-26,18593
D01,PW-1033,2026-02-02,20914
D01,PW-1033,2026-02-09,19332
D01,PW-1033,2026-02-16,18611
D01,PW-1033,2026-02-23,17337
D01,PW-1033,2026-03-02,15845
D01,PW-1033,2026-03-09,15242
D01,PW-1033,2026-03-16,18853
D01,PW-1033,2026-03-23,18901
D01,PW-1033,2026-03-30,16838
D01,PW-1033,2026-04-06,19088
D01,PW-1033,2026-04-13,19743
D01,PW-1033,2026-04-20,21424
D01,PW-1033,2026-04-27,22287
D01,PW-1033,2026-05-04,21937
D01,PW-1033,2026-05-11,19357
D01,PW-1033,2026-05-18,17069
D01,PW-1033,2026-05-25,14966
D01,PW-1033,2026-06-01,14559
D01,PW-1033,2026-06-08,13366
D01,PW-1033,2026-06-15,11044
D01,PW-1033,2026-06-22,11605
D01,LD-1039,2024-01-01,34176
D01,LD-1039,2024-01-08,34593
D01,LD-1039,2024-01-15,34764
D01,LD-1039,2024-01-22,34843
D01,LD-1039,2024-01-29,32666
D01,LD-1039,2024-02-05,32718
D01,LD-1039,2024-02-12,34013
D01,LD-1039,2024-02-19,34369
D01,LD-1039,2024-02-26,35690
D01,LD-1039,2024-03-04,36430
D01,LD-1039,2024-03-11,34059
D01,LD-1039,2024-03-18,33249
D01,LD-1039,2024-03-25,32028
D01,LD-1039,2024-04-01,30677
D01,LD-1039,2024-04-08,31292
D01,LD-1039,2024-04-15,28590
D01,LD-1039,2024-04-22,26290
D01,LD-1039,2024-04-29,26711
D01,LD-1039,2024-05-06,27741
D01,LD-1039,2024-05-13,26458
D01,LD-1039,2024-05-20,25684
D01,LD-1039,2024-05-27,26884
D01,LD-1039,2024-06-03,24401
D01,LD-1039,2024-06-10,26985
D01,LD-1039,2024-06-17,27793
D01,LD-1039,2024-06-24,32039
D01,LD-1039,2024-07-01,30386
D01,LD-1039,2024-07-08,29888
D01,LD-1039,2024-07-15,33088
D01,LD-1039,2024-07-22,34561
D01,LD-1039,2024-07-29,37628
D01,LD-1039,2024-08-05,37107
D01,LD-1039,2024-08-12,35487
D01,LD-1039,2024-08-19,36886
D01,LD-1039,2024-08-26,39567
D01,LD-1039,2024-09-02,43305
D01,LD-1039,2024-09-09,44419
D01,LD-1039,2024-09-16,40693
D01,LD-1039,2024-09-23,43691
D01,LD-1039,2024-09-30,43725
D01,LD-1039,2024-10-07,45980
D01,LD-1039,2024-10-14,45613
D01,LD-1039,2024-10-21,42718
D01,LD-1039,2024-10-28,40362
D01,LD-1039,2024-11-04,36985
D01,LD-1039,2024-11-11,37968
D01,LD-1039,2024-11-18,35697
D01,LD-1039,2024-11-25,37219
D01,LD-1039,2024-12-02,33666
D01,LD-1039,2024-12-09,32348
D01,LD-1039,2024-12-16,28647
D01,LD-1039,2024-12-23,25196
D01,LD-1039,2024-12-30,32026
D01,LD-1039,2025-01-06,29547
D01,LD-1039,2025-01-13,27206
D01,LD-1039,2025-01-20,26481
D01,LD-1039,2025-01-27,28981
D01,LD-1039,2025-02-03,28093
D01,LD-1039,2025-02-10,31035
D01,LD-1039,2025-02-17,32827
D01,LD-1039,2025-02-24,33418
D01,LD-1039,2025-03-03,33399
D01,LD-1039,2025-03-10,37277
D01,LD-1039,2025-03-17,37438
D01,LD-1039,2025-03-24,35042
D01,LD-1039,2025-03-31,38532
D01,LD-1039,2025-04-07,36697
D01,LD-1039,2025-04-14,38533
D01,LD-1039,2025-04-21,36899
D01,LD-1039,2025-04-28,38277
D01,LD-1039,2025-05-05,35354
D01,LD-1039,2025-05-12,35521
D01,LD-1039,2025-05-19,36224
D01,LD-1039,2025-05-26,36693
D01,LD-1039,2025-06-02,38929
D01,LD-1039,2025-06-09,38466
D01,LD-1039,2025-06-16,36812
D01,LD-1039,2025-06-23,33737
D01,LD-1039,2025-06-30,33198
D01,LD-1039,2025-07-07,33966
D01,LD-1039,2025-07-14,40086
D01,LD-1039,2025-07-21,36675
D01,LD-1039,2025-07-28,36416
D01,LD-1039,2025-08-04,37870
D01,LD-1039,2025-08-11,36776
D01,LD-1039,2025-08-18,37721
D01,LD-1039,2025-08-25,37240
D01,LD-1039,2025-09-01,36090
D01,LD-1039,2025-09-08,34943
D01,LD-1039,2025-09-15,38056
D01,LD-1039,2025-09-22,39683
D01,LD-1039,2025-09-29,38808
D01,LD-1039,2025-10-06,43220
D01,LD-1039,2025-10-13,43477
D01,LD-1039,2025-10-20,43457
D01,LD-1039,2025-10-27,43038
D01,LD-1039,2025-11-03,41144
D01,LD-1039,2025-11-10,41501
D01,LD-1039,2025-11-17,39320
D01,LD-1039,2025-11-24,37208
D01,LD-1039,2025-12-01,33835
D01,LD-1039,2025-12-08,33000
D01,LD-1039,2025-12-15,32390
D01,LD-1039,2025-12-22,32913
D01,LD-1039,2025-12-29,34174
D01,LD-1039,2026-01-05,31047
D01,LD-1039,2026-01-12,30880
D01,LD-1039,2026-01-19,30415
D01,LD-1039,2026-01-26,32963
D01,LD-1039,2026-02-02,33358
D01,LD-1039,2026-02-09,30732
D01,LD-1039,2026-02-16,31830
D01,LD-1039,2026-02-23,30891
D01,LD-1039,2026-03-02,30808
D01,LD-1039,2026-03-09,27248
D01,LD-1039,2026-03-16,28455
D01,LD-1039,2026-03-23,27988
D01,LD-1039,2026-03-30,32323
D01,LD-1039,2026-04-06,34300
D01,LD-1039,2026-04-13,32871
D01,LD-1039,2026-04-20,33921
D01,LD-1039,2026-04-27,36902
D01,LD-1039,2026-05-04,37120
D01,LD-1039,2026-05-11,35225
D01,LD-1039,2026-05-18,35303
D01,LD-1039,2026-05-25,31604
D01,LD-1039,2026-06-01,28567
D01,LD-1039,2026-06-08,30042
D01,LD-1039,2026-06-15,31729
D01,LD-1039,2026-06-22,32407
D01,IG-1010,2024-01-01,2262
D01,IG-1010,2024-01-08,2191
D01,IG-1010,2024-01-15,2216
D01,IG-1010,2024-01-22,2186
D01,IG-1010,2024-01-29,2319
D01,IG-1010,2024-02-05,2342
D01,IG-1010,2024-02-12,2372
D01,IG-1010,2024-02-19,2319
D01,IG-1010,2024-02-26,2343
D01,IG-1010,2024-03-04,2317
D01,IG-1010,2024-03-11,2182
D01,IG-1010,2024-03-18,2265
D01,IG-1010,2024-03-25,2294
D01,IG-1010,2024-04-01,2319
D01,IG-1010,2024-04-08,2265
D01,IG-1010,2024-04-15,2283
D01,IG-1010,2024-04-22,2021
D01,IG-1010,2024-04-29,1877
D01,IG-1010,2024-05-06,1731
D01,IG-1010,2024-05-13,1799
D01,IG-1010,2024-05-20,1596
D01,IG-1010,2024-05-27,1494
D01,IG-1010,2024-06-03,1296
D01,IG-1010,2024-06-10,1519
D01,IG-1010,2024-06-17,1657
D01,IG-1010,2024-06-24,1759
D01,IG-1010,2024-07-01,2035
D01,IG-1010,2024-07-08,1905
D01,IG-1010,2024-07-15,1583
D01,IG-1010,2024-07-22,1422
D01,IG-1010,2024-07-29,1910
D01,IG-1010,2024-08-05,1725
D01,IG-1010,2024-08-12,1848
D01,IG-1010,2024-08-19,1909
D01,IG-1010,2024-08-26,1925
D01,IG-1010,2024-09-02,2064
D01,IG-1010,2024-09-09,2139
D01,IG-1010,2024-09-16,2161
D01,IG-1010,2024-09-23,2258
D01,IG-1010,2024-09-30,2271
D01,IG-1010,2024-10-07,1932
D01,IG-1010,2024-10-14,1677
D01,IG-1010,2024-10-21,1772
D01,IG-1010,2024-10-28,1792
D01,IG-1010,2024-11-04,2229
D01,IG-1010,2024-11-11,2261
D01,IG-1010,2024-11-18,2320
D01,IG-1010,2024-11-25,2428
D01,IG-1010,2024-12-02,3184
D01,IG-1010,2024-12-09,2942
D01,IG-1010,2024-12-16,3111
D01,IG-1010,2024-12-23,3164
D01,IG-1010,2024-12-30,2944
D01,IG-1010,2025-01-06,3069
D01,IG-1010,2025-01-13,2788
D01,IG-1010,2025-01-20,3083
D01,IG-1010,2025-01-27,3192
D01,IG-1010,2025-02-03,3356
D01,IG-1010,2025-02-10,3370
D01,IG-1010,2025-02-17,3399
D01,IG-1010,2025-02-24,3146
D01,IG-1010,2025-03-03,2773
D01,IG-1010,2025-03-10,2770
D01,IG-1010,2025-03-17,2507
D01,IG-1010,2025-03-24,2395
D01,IG-1010,2025-03-31,2172
D01,IG-1010,2025-04-07,1883
D01,IG-1010,2025-04-14,1601
D01,IG-1010,2025-04-21,1456
D01,IG-1010,2025-04-28,1774
D01,IG-1010,2025-05-05,1807
D01,IG-1010,2025-05-12,1897
D01,IG-1010,2025-05-19,1998
D01,IG-1010,2025-05-26,1833
D01,IG-1010,2025-06-02,2187
D01,IG-1010,2025-06-09,2345
D01,IG-1010,2025-06-16,2730
D01,IG-1010,2025-06-23,3035
D01,IG-1010,2025-06-30,2728
D01,IG-1010,2025-07-07,2641
D01,IG-1010,2025-07-14,2604
D01,IG-1010,2025-07-21,2945
D01,IG-1010,2025-07-28,3036
D01,IG-1010,2025-08-04,2963
D01,IG-1010,2025-08-11,3127
D01,IG-1010,2025-08-18,3033
D01,IG-1010,2025-08-25,3062
D01,IG-1010,2025-09-01,3126
D01,IG-1010,2025-09-08,3305
D01,IG-1010,2025-09-15,3249
D01,IG-1010,2025-09-22,3383
D01,IG-1010,2025-09-29,3555
D01,IG-1010,2025-10-06,3362
D01,IG-1010,2025-10-13,3883
D01,IG-1010,2025-10-20,3733
D01,IG-1010,2025-10-27,3896
D01,IG-1010,2025-11-03,4228
D01,IG-1010,2025-11-10,4253
D01,IG-1010,2025-11-17,4059
D01,IG-1010,2025-11-24,3884
D01,IG-1010,2025-12-01,3733
D01,IG-1010,2025-12-08,3571
D01,IG-1010,2025-12-15,3416
D01,IG-1010,2025-12-22,3199
D01,IG-1010,2025-12-29,3049
D01,IG-1010,2026-01-05,2911
D01,IG-1010,2026-01-12,2883
D01,IG-1010,2026-01-19,2842
D01,IG-1010,2026-01-26,2846
D01,IG-1010,2026-02-02,2703
D01,IG-1010,2026-02-09,2514
D01,IG-1010,2026-02-16,2319
D01,IG-1010,2026-02-23,2165
D01,IG-1010,2026-03-02,2016
D01,IG-1010,2026-03-09,1830
D01,IG-1010,2026-03-16,1719
D01,IG-1010,2026-03-23,1584
D01,IG-1010,2026-03-30,1514
D01,IG-1010,2026-04-06,1500
D01,IG-1010,2026-04-13,1699
D01,IG-1010,2026-04-20,1769
D01,IG-1010,2026-04-27,1714
D01,IG-1010,2026-05-04,1753
D01,IG-1010,2026-05-11,1729
D01,IG-1010,2026-05-18,1820
D01,IG-1010,2026-05-25,1796
D01,IG-1010,2026-06-01,1802
D01,IG-1010,2026-06-08,1735
D01,IG-1010,2026-06-15,1664
D01,IG-1010,2026-06-22,1974
D01,LD-1037,2024-01-01,39318
D01,LD-1037,2024-01-08,39441
D01,LD-1037,2024-01-15,41360
D01,LD-1037,2024-01-22,41794
D01,LD-1037,2024-01-29,42400
D01,LD-1037,2024-02-05,42479
D01,LD-1037,2024-02-12,42773
D01,LD-1037,2024-02-19,41731
D01,LD-1037,2024-02-26,39888
D01,LD-1037,2024-03-04,38848
D01,LD-1037,2024-03-11,36886
D01,LD-1037,2024-03-18,37854
D01,LD-1037,2024-03-25,34298
D01,LD-1037,2024-04-01,33638
D01,LD-1037,2024-04-08,31878
D01,LD-1037,2024-04-15,34388
D01,LD-1037,2024-04-22,33930
D01,LD-1037,2024-04-29,33505
D01,LD-1037,2024-05-06,39484
D01,LD-1037,2024-05-13,40860
D01,LD-1037,2024-05-20,41868
D01,LD-1037,2024-05-27,42554
D01,LD-1037,2024-06-03,37907
D01,LD-1037,2024-06-10,35858
D01,LD-1037,2024-06-17,44961
D01,LD-1037,2024-06-24,43699
D01,LD-1037,2024-07-01,41604
D01,LD-1037,2024-07-08,41099
D01,LD-1037,2024-07-15,46195
D01,LD-1037,2024-07-22,49141
D01,LD-1037,2024-07-29,48134
D01,LD-1037,2024-08-05,49772
D01,LD-1037,2024-08-12,46165
D01,LD-1037,2024-08-19,45802
D01,LD-1037,2024-08-26,49454
D01,LD-1037,2024-09-02,52487
D01,LD-1037,2024-09-09,47750
D01,LD-1037,2024-09-16,43758
D01,LD-1037,2024-09-23,49304
