shipment_id,order_id,line_id,ship_date,qty_shipped
SH700650,SO500081,6,2025-06-02,9000
SH700651,SO500082,6,2025-06-11,10000
SH700652,SO500083,6,2025-06-26,10000
SH700653,SO500084,6,2025-06-25,8000
SH700654,SO500085,6,2025-07-01,12000
SH700655,SO500086,6,2025-07-10,16000
SH700656,SO500087,6,2025-07-17,11000
SH700657,SO500088,6,2025-07-22,11000
SH700658,SO500089,5,2025-07-31,12000
SH700659,SO500090,6,2025-08-04,8000
SH700660,SO500091,6,2025-08-15,4000
SH700661,SO500092,5,2025-08-20,3000
SH700662,SO500093,5,2025-09-18,10000
SH700663,SO500094,5,2025-09-02,9000
SH700664,SO500125,3,2025-09-12,6000
SH700665,SO500126,3,2025-09-18,12000
SH700666,SO500127,3,2025-10-01,2000
SH700667,SO500128,3,2025-10-10,7000
SH700668,SO500129,3,2025-10-15,6000
SH700669,SO500130,3,2025-10-20,14000
SH700670,SO500131,3,2025-11-11,3000
SH700671,SO500149,2,2025-11-04,4000
SH700672,SO500132,2,2025-12-01,3000
SH700673,SO500133,3,2025-11-20,4000
SH700674,SO500134,3,2025-11-26,3000
SH700675,SO500147,3,2025-12-16,9000
SH700676,SO500148,2,2025-12-08,5000
SH700677,SO500136,4,2025-12-25,6000
SH700678,SO500137,3,2025-12-31,11000
SH700679,SO500095,5,2026-01-07,7000
SH700680,SO500096,5,2026-01-14,8000
SH700681,SO500097,4,2026-01-23,7000
SH700682,SO500098,4,2026-01-30,1000
SH700683,SO500138,3,2026-02-03,4000
SH700684,SO500099,4,2026-02-09,5000
SH700685,SO500100,4,2026-02-20,1000
SH700686,SO500140,3,2026-03-03,1000
SH700687,SO500101,5,2026-03-10,8000
SH700688,SO500102,5,2026-03-30,8000
SH700689,SO500141,5,2026-03-25,14000
SH700690,SO500103,6,2026-04-02,7000
SH700691,SO500104,5,2026-04-09,10000
SH700692,SO500142,5,2026-04-17,10000
SH700693,SO500105,5,2026-04-20,9000
SH700694,SO500106,6,2026-04-28,13000
SH700695,SO500143,5,2026-05-08,6000
SH700696,SO500143,5,2026-05-11,4000
SH700697,SO500144,5,2026-05-14,5000
SH700698,SO500144,5,2026-06-04,4000
SH700699,SO500107,4,2026-05-19,3000
SH700700,SO500108,5,2026-05-25,8000
SH700701,SO500109,4,2026-06-02,4000
SH700702,SO500110,3,2026-06-10,5000
SH700703,SO500111,6,2026-06-19,6000
SH700704,SO500145,5,2026-06-24,3000
SH700705,SO500001,7,2024-03-08,3500
SH700706,SO500002,7,2024-02-28,3500
SH700707,SO500003,7,2024-02-19,3500
SH700708,SO500004,7,2024-02-15,3500
SH700709,SO500005,7,2024-02-05,3500
SH700710,SO500006,7,2024-01-30,3500
SH700711,SO500007,7,2024-01-22,3500
SH700712,SO500008,7,2024-01-16,3500
SH700713,SO500009,6,2024-01-12,3500
SH700714,SO500010,6,2024-01-04,3500
SH700715,SO500021,7,2024-03-12,500
SH700716,SO500119,6,2024-03-20,2000
SH700717,SO500022,7,2024-03-27,1500
SH700718,SO500023,6,2024-04-10,5500
SH700719,SO500024,6,2024-04-11,2000
SH700720,SO500025,7,2024-04-16,4500
SH700721,SO500026,7,2024-04-25,3000
SH700722,SO500027,7,2024-04-30,3000
SH700723,SO500028,7,2024-05-09,2000
SH700724,SO500028,7,2024-05-23,1500
SH700725,SO500029,7,2024-05-15,4500
SH700726,SO500030,6,2024-05-24,3500
SH700727,SO500031,7,2024-05-28,2000
SH700728,SO500032,6,2024-06-03,4500
SH700729,SO500033,7,2024-06-11,1500
SH700730,SO500034,7,2024-06-18,6500
SH700731,SO500035,7,2024-06-26,3000
SH700732,SO500035,7,2024-07-11,2000
SH700733,SO500036,7,2024-07-03,4500
SH700734,SO500037,6,2024-07-10,4500
SH700735,SO500038,7,2024-07-19,5000
SH700736,SO500039,7,2024-07-24,2500
SH700737,SO500040,7,2024-08-12,4500
SH700738,SO500041,6,2024-08-08,4000
SH700739,SO500042,5,2024-08-12,1000
SH700740,SO500043,6,2024-08-23,500
SH700741,SO500044,7,2024-08-28,4000
SH700742,SO500045,7,2024-09-05,5000
SH700743,SO500120,5,2024-09-24,2500
SH700744,SO500046,7,2024-09-17,11000
SH700745,SO500047,6,2024-09-25,5000
SH700746,SO500048,6,2024-09-30,7000
SH700747,SO500049,7,2024-10-09,6500
SH700748,SO500050,7,2024-10-16,9500
SH700749,SO500051,7,2024-10-22,2000
SH700750,SO500053,7,2024-11-08,1500
SH700751,SO500055,7,2024-11-26,2000
SH700752,SO500056,5,2024-11-26,1000
SH700753,SO500057,5,2024-12-02,4500
SH700754,SO500058,6,2024-12-12,500
SH700755,SO500059,6,2024-12-18,5000
SH700756,SO500060,6,2024-12-23,4000
SH700757,SO500061,7,2025-01-03,1500
SH700758,SO500062,6,2025-01-30,5000
SH700759,SO500063,4,2025-01-17,2500
SH700760,SO500064,6,2025-01-23,1500
SH700761,SO500066,7,2025-02-04,500
SH700762,SO500066,7,2025-02-19,500
SH700763,SO500121,4,2025-02-10,500
SH700764,SO500067,5,2025-02-20,2000
SH700765,SO500068,7,2025-02-28,2000
SH700766,SO500122,6,2025-03-10,500
SH700767,SO500069,6,2025-03-11,2000
SH700768,SO500070,7,2025-04-09,6000
SH700769,SO500071,6,2025-03-28,4500
SH700770,SO500072,7,2025-04-02,4500
SH700771,SO500073,7,2025-04-07,3500
SH700772,SO500074,5,2025-04-14,2500
SH700773,SO500074,5,2025-05-07,2000
SH700774,SO500075,5,2025-04-23,6000
SH700775,SO500076,6,2025-04-28,5500
SH700776,SO500077,7,2025-05-07,4000
SH700777,SO500078,7,2025-05-16,5000
SH700778,SO500079,7,2025-05-22,3500
SH700779,SO500123,6,2025-05-26,5500
SH700780,SO500124,6,2025-06-05,4000
SH700781,SO500080,7,2025-06-11,1500
SH700782,SO500081,7,2025-06-20,4000
SH700783,SO500082,7,2025-06-26,5000
SH700784,SO500083,7,2025-06-30,5500
SH700785,SO500084,7,2025-07-11,3500
SH700786,SO500085,7,2025-07-17,3500
SH700787,SO500086,7,2025-07-25,1500
SH700788,SO500087,7,2025-07-28,6000
SH700789,SO500088,7,2025-08-05,7000
SH700790,SO500089,6,2025-08-13,3000
SH700791,SO500090,7,2025-08-20,5500
SH700792,SO500091,7,2025-08-28,500
SH700793,SO500091,7,2025-09-05,1000
SH700794,SO500092,6,2025-09-02,2000
SH700795,SO500093,6,2025-09-08,8000
SH700796,SO500094,6,2025-09-18,6500
SH700797,SO500125,4,2025-09-25,2000
SH700798,SO500126,4,2025-10-02,3500
SH700799,SO500150,1,2025-10-09,4500
SH700800,SO500129,4,2025-11-14,4000
SH700801,SO500131,4,2025-11-12,2000
SH700802,SO500149,3,2025-11-18,5500
SH700803,SO500132,3,2025-11-26,2000
SH700804,SO500133,4,2025-12-03,500
SH700805,SO500134,4,2025-12-10,6500
SH700806,SO500147,4,2026-01-01,3000
SH700807,SO500148,3,2025-12-23,2500
SH700808,SO500135,4,2026-01-01,3000
SH700809,SO500136,5,2026-01-07,6500
SH700810,SO500095,6,2026-01-20,500
SH700811,SO500096,6,2026-02-19,4000
SH700812,SO500097,5,2026-02-02,1000
SH700813,SO500098,5,2026-02-12,5000
SH700814,SO500138,4,2026-02-16,2500
SH700815,SO500138,4,2026-03-11,2000
SH700816,SO500099,5,2026-02-23,3000
SH700817,SO500139,4,2026-03-09,4500
SH700818,SO500140,4,2026-03-17,3500
SH700819,SO500101,6,2026-03-26,3500
SH700820,SO500102,6,2026-03-31,3500
SH700821,SO500141,6,2026-04-09,3000
SH700822,SO500103,7,2026-04-17,4000
SH700823,SO500104,6,2026-04-20,2000
SH700824,SO500142,6,2026-04-28,2000
SH700825,SO500105,6,2026-05-07,1500
SH700826,SO500106,7,2026-05-15,5500
SH700827,SO500143,6,2026-05-21,4500
SH700828,SO500144,6,2026-06-12,5500
SH700829,SO500107,5,2026-06-04,1500
SH700830,SO500108,6,2026-06-12,7000
SH700831,SO500109,5,2026-06-16,2500
SH700832,SO500110,4,2026-06-23,6000
SH700833,SO500001,8,2024-03-22,1000
SH700834,SO500002,8,2024-03-15,1000
SH700835,SO500003,8,2024-03-29,1000
SH700836,SO500004,8,2024-03-01,1000
SH700837,SO500005,8,2024-02-21,1000
SH700838,SO500006,8,2024-02-15,1000
SH700839,SO500007,8,2024-02-05,1000
SH700840,SO500008,8,2024-01-30,500
SH700841,SO500008,8,2024-02-08,500
SH700842,SO500009,7,2024-01-26,1000
SH700843,SO500010,7,2024-01-17,1000
SH700844,SO500011,6,2024-01-10,1000
SH700845,SO500012,6,2024-01-01,1000
SH700846,SO500021,8,2024-03-26,2000
SH700847,SO500119,7,2024-04-01,750
SH700848,SO500022,8,2024-04-08,1500
SH700849,SO500023,7,2024-04-15,2500
SH700850,SO500024,7,2024-04-26,250
SH700851,SO500025,8,2024-05-03,1250
SH700852,SO500026,8,2024-05-07,250
SH700853,SO500027,8,2024-05-17,1750
SH700854,SO500028,8,2024-05-22,1000
SH700855,SO500029,8,2024-05-31,1000
SH700856,SO500030,7,2024-06-07,500
SH700857,SO500031,8,2024-06-12,250
SH700858,SO500032,7,2024-06-20,2250
SH700859,SO500033,8,2024-06-25,1000
SH700860,SO500033,8,2024-07-19,750
SH700861,SO500034,8,2024-07-04,1750
SH700862,SO500035,8,2024-07-10,250
SH700863,SO500036,8,2024-07-17,2500
SH700864,SO500037,7,2024-07-23,1750
SH700865,SO500038,8,2024-07-30,2500
SH700866,SO500039,8,2024-08-06,1250
SH700867,SO500040,8,2024-08-12,250
SH700868,SO500041,7,2024-08-22,1250
SH700869,SO500042,6,2024-09-20,1500
SH700870,SO500042,6,2024-10-09,1000
SH700871,SO500043,7,2024-09-02,2000
SH700872,SO500044,8,2024-09-13,1000
SH700873,SO500045,8,2024-09-17,750
SH700874,SO500120,6,2024-09-26,2250
SH700875,SO500046,8,2024-10-01,750
SH700876,SO500047,7,2024-10-08,1000
SH700877,SO500047,7,2024-10-21,750
SH700878,SO500048,7,2024-10-16,1500
SH700879,SO500050,8,2024-10-30,1500
SH700880,SO500051,8,2024-11-29,1750
SH700881,SO500052,7,2024-11-14,2250
SH700882,SO500053,8,2024-11-21,250
SH700883,SO500054,7,2024-11-26,1500
SH700884,SO500055,8,2024-12-11,750
SH700885,SO500056,6,2024-12-09,750
SH700886,SO500057,6,2024-12-17,1000
SH700887,SO500058,7,2024-12-27,750
SH700888,SO500059,7,2024-12-30,1250
SH700889,SO500060,7,2025-01-09,1500
SH700890,SO500061,8,2025-01-15,250
SH700891,SO500061,8,2025-01-23,500
SH700892,SO500062,7,2025-01-20,1750
SH700893,SO500063,5,2025-01-28,1250
SH700894,SO500064,7,2025-02-04,750
SH700895,SO500065,7,2025-02-11,1750
SH700896,SO500066,8,2025-02-19,500
SH700897,SO500121,5,2025-02-25,1000
SH700898,SO500122,7,2025-03-21,1000
SH700899,SO500069,7,2025-03-28,2000
SH700900,SO500070,8,2025-04-02,750
SH700901,SO500071,7,2025-04-11,1500
SH700902,SO500072,8,2025-04-14,1000
SH700903,SO500073,8,2025-04-30,1250
SH700904,SO500074,6,2025-05-01,2750
SH700905,SO500075,6,2025-05-07,2500
SH700906,SO500076,7,2025-05-13,1750
SH700907,SO500077,8,2025-05-22,2500
SH700908,SO500078,8,2025-05-30,1500
SH700909,SO500079,8,2025-06-03,500
SH700910,SO500123,7,2025-06-12,1250
SH700911,SO500124,7,2025-07-11,1500
SH700912,SO500081,8,2025-07-01,250
SH700913,SO500082,8,2025-07-07,1000
SH700914,SO500083,8,2025-07-21,1000
SH700915,SO500084,8,2025-07-21,2250
SH700916,SO500085,8,2025-07-31,1750
SH700917,SO500086,8,2025-08-07,2500
SH700918,SO500087,8,2025-08-14,2250
SH700919,SO500088,8,2025-08-20,2250
SH700920,SO500089,7,2025-08-29,1250
SH700921,SO500090,8,2025-09-04,250
SH700922,SO500091,8,2025-09-08,500
SH700923,SO500092,7,2025-09-16,250
SH700924,SO500092,7,2025-09-24,500
SH700925,SO500093,7,2025-09-24,1750
SH700926,SO500094,7,2025-09-30,500
SH700927,SO500125,5,2025-10-07,500
SH700928,SO500126,5,2025-10-16,1000
SH700929,SO500150,2,2025-10-21,1750
SH700930,SO500127,4,2025-10-28,2500
SH700931,SO500128,4,2025-11-05,2250
SH700932,SO500129,5,2025-11-19,1500
SH700933,SO500130,4,2025-11-20,250
SH700934,SO500131,5,2025-11-26,1250
SH700935,SO500149,4,2025-12-04,1000
SH700936,SO500132,4,2025-12-10,750
SH700937,SO500132,4,2025-12-26,750
SH700938,SO500133,5,2025-12-16,1000
SH700939,SO500134,5,2025-12-22,2000
SH700940,SO500147,5,2025-12-29,1500
SH700941,SO500148,4,2026-01-07,250
SH700942,SO500135,5,2026-01-13,2500
SH700943,SO500136,6,2026-02-12,1750
SH700944,SO500137,4,2026-01-27,750
SH700945,SO500095,7,2026-02-02,2000
SH700946,SO500096,7,2026-02-10,750
SH700947,SO500098,6,2026-02-25,500
SH700948,SO500138,5,2026-03-04,1750
SH700949,SO500099,6,2026-03-09,750
SH700950,SO500100,5,2026-03-17,750
SH700951,SO500139,5,2026-03-24,1250
SH700952,SO500140,5,2026-04-02,1250
SH700953,SO500101,7,2026-04-09,1250
SH700954,SO500102,7,2026-04-13,1250
SH700955,SO500102,7,2026-04-24,1000
SH700956,SO500141,7,2026-04-21,750
SH700957,SO500141,7,2026-05-14,750
SH700958,SO500103,8,2026-04-30,500
SH700959,SO500104,7,2026-05-07,1000
SH700960,SO500142,7,2026-05-15,250
SH700961,SO500105,7,2026-05-19,2250
SH700962,SO500106,8,2026-05-29,500
SH700963,SO500143,7,2026-06-01,1750
SH700964,SO500144,7,2026-06-09,2000
SH700965,SO500107,6,2026-06-15,2000
SH700966,SO500108,7,2026-06-23,1500
SH700967,SO500001,9,2024-03-19,1750
SH700968,SO500002,9,2024-03-15,1000
SH700969,SO500002,9,2024-03-18,750
SH700970,SO500003,9,2024-03-04,1000
SH700971,SO500003,9,2024-03-19,750
SH700972,SO500004,9,2024-02-29,1750
SH700973,SO500005,9,2024-02-23,1750
SH700974,SO500006,9,2024-02-12,1750
SH700975,SO500007,9,2024-02-05,1750
SH700976,SO500008,9,2024-02-06,1750
SH700977,SO500009,8,2024-01-22,1750
SH700978,SO500010,8,2024-01-15,1750
SH700979,SO500011,7,2024-01-09,1750
SH700980,SO500012,7,2024-01-04,1750
SH700981,SO500119,8,2024-04-03,1750
SH700982,SO500022,9,2024-04-10,1250
SH700983,SO500023,8,2024-04-18,1000
SH700984,SO500024,8,2024-04-22,1250
SH700985,SO500025,9,2024-05-02,2250
SH700986,SO500026,9,2024-05-07,1000
SH700987,SO500027,9,2024-05-13,750
SH700988,SO500027,9,2024-06-04,500
SH700989,SO500028,9,2024-05-21,2000
SH700990,SO500029,9,2024-05-29,2500
SH700991,SO500030,8,2024-06-07,1750
SH700992,SO500031,9,2024-06-10,4250
SH700993,SO500032,8,2024-06-19,2000
SH700994,SO500033,9,2024-06-28,750
SH700995,SO500033,9,2024-07-10,500
SH700996,SO500034,9,2024-07-04,2500
SH700997,SO500035,9,2024-07-09,1000
SH700998,SO500036,9,2024-07-19,750
SH700999,SO500036,9,2024-07-23,500
SH701000,SO500037,8,2024-07-24,1000
SH701001,SO500038,9,2024-07-31,3500
SH701002,SO500039,9,2024-08-06,750
SH701003,SO500040,9,2024-08-16,1750
SH701004,SO500041,8,2024-08-22,3500
SH701005,SO500042,7,2024-08-28,2500
SH701006,SO500042,7,2024-09-12,1750
SH701007,SO500043,8,2024-09-03,4250
SH701008,SO500044,9,2024-09-11,2000
SH701009,SO500045,9,2024-09-17,1750
SH701010,SO500120,7,2024-09-24,3250
SH701011,SO500046,9,2024-10-02,2250
SH701012,SO500047,8,2024-10-07,1750
SH701013,SO500048,8,2024-10-18,1750
SH701014,SO500049,8,2024-10-22,1500
SH701015,SO500051,9,2024-11-04,2500
SH701016,SO500052,8,2024-11-13,3000
SH701017,SO500054,8,2024-11-27,250
SH701018,SO500054,8,2024-12-05,250
SH701019,SO500055,9,2024-12-02,250
SH701020,SO500055,9,2024-12-23,250
SH701021,SO500057,7,2024-12-16,250
SH701022,SO500058,8,2024-12-23,2250
SH701023,SO500059,8,2024-12-30,1000
SH701024,SO500061,9,2025-01-17,2250
SH701025,SO500062,8,2025-01-22,250
SH701026,SO500063,6,2025-01-28,2750
SH701027,SO500064,8,2025-02-04,3250
SH701028,SO500065,8,2025-02-12,1750
SH701029,SO500066,9,2025-02-18,750
SH701030,SO500121,6,2025-02-27,2250
SH701031,SO500067,6,2025-03-06,250
SH701032,SO500068,8,2025-03-12,2000
SH701033,SO500122,8,2025-03-18,6000
SH701034,SO500069,8,2025-03-27,1250
SH701035,SO500070,9,2025-04-04,750
SH701036,SO500071,8,2025-04-07,2750
SH701037,SO500072,9,2025-04-17,3750
SH701038,SO500073,9,2025-04-21,2500
SH701039,SO500074,7,2025-05-02,1500
SH701040,SO500075,7,2025-05-06,1250
SH701041,SO500075,7,2025-05-14,1000
SH701042,SO500076,8,2025-05-15,2500
SH701043,SO500077,9,2025-05-20,2750
SH701044,SO500078,9,2025-05-26,1250
SH701045,SO500079,9,2025-06-02,2000
SH701046,SO500124,8,2025-06-17,2750
SH701047,SO500080,8,2025-07-11,2500
SH701048,SO500081,9,2025-07-03,2000
SH701049,SO500083,9,2025-07-15,750
SH701050,SO500084,9,2025-07-21,5000
SH701051,SO500085,9,2025-08-19,2250
SH701052,SO500086,9,2025-08-08,2500
SH701053,SO500087,9,2025-08-14,250
SH701054,SO500088,9,2025-08-22,1000
SH701055,SO500089,8,2025-08-28,1000
SH701056,SO500090,9,2025-09-01,3000
SH701057,SO500091,9,2025-09-09,4000
SH701058,SO500092,8,2025-09-18,250
SH701059,SO500093,8,2025-09-25,4000
SH701060,SO500094,8,2025-10-02,1750
SH701061,SO500125,6,2025-10-08,2500
SH701062,SO500126,6,2025-10-15,2250
SH701063,SO500150,3,2025-10-21,4250
SH701064,SO500127,5,2025-10-29,4500
SH701065,SO500129,6,2025-11-11,1000
SH701066,SO500130,5,2025-11-21,1000
SH701067,SO500130,5,2025-12-08,750
SH701068,SO500131,6,2025-11-25,750
SH701069,SO500149,5,2025-12-01,2500
SH701070,SO500132,5,2025-12-12,4000
SH701071,SO500133,6,2025-12-16,750
SH701072,SO500147,6,2025-12-31,5000
SH701073,SO500148,5,2026-01-05,2250
SH701074,SO500148,5,2026-01-21,1750
SH701075,SO500135,6,2026-02-06,250
SH701076,SO500136,7,2026-02-06,2250
SH701077,SO500095,8,2026-02-04,1750
SH701078,SO500096,8,2026-02-10,250
SH701079,SO500097,6,2026-02-19,750
SH701080,SO500098,7,2026-02-23,250
SH701081,SO500099,7,2026-03-11,1500
SH701082,SO500100,6,2026-03-18,5250
SH701083,SO500139,6,2026-03-25,2500
SH701084,SO500140,6,2026-04-07,250
SH701085,SO500140,6,2026-04-20,250
SH701086,SO500101,8,2026-04-06,4000
SH701087,SO500102,8,2026-04-14,2500
SH701088,SO500141,8,2026-04-23,3750
SH701089,SO500103,9,2026-04-30,2750
SH701090,SO500104,8,2026-05-05,1500
SH701091,SO500143,8,2026-06-01,2000
SH701092,SO500144,8,2026-06-12,1000
SH701093,SO500108,8,2026-06-24,2500
SH701094,SO500001,10,2024-02-20,3000
SH701095,SO500002,10,2024-02-13,3000
SH701096,SO500003,10,2024-02-05,3000
SH701097,SO500004,10,2024-01-31,1000
SH701098,SO500004,10,2024-02-16,2000
SH701099,SO500005,10,2024-01-23,3000
SH701100,SO500006,10,2024-01-15,3000
SH701101,SO500007,10,2024-01-12,3000
SH701102,SO500008,10,2024-01-04,3000
SH701103,SO500021,9,2024-02-27,4000
SH701104,SO500021,9,2024-03-07,3000
SH701105,SO500119,9,2024-03-04,1000
SH701106,SO500022,10,2024-03-15,1000
SH701107,SO500023,9,2024-03-20,2000
SH701108,SO500024,9,2024-03-25,2000
SH701109,SO500025,10,2024-04-03,2000
SH701110,SO500026,10,2024-04-11,4000
SH701111,SO500027,10,2024-04-17,1000
SH701112,SO500028,10,2024-04-23,1000
SH701113,SO500029,10,2024-05-03,5000
SH701114,SO500030,9,2024-05-10,5000
SH701115,SO500031,10,2024-05-17,2000
SH701116,SO500032,9,2024-05-24,3000
SH701117,SO500033,10,2024-05-31,5000
SH701118,SO500034,10,2024-06-04,2000
SH701119,SO500035,10,2024-06-10,6000
SH701120,SO500036,10,2024-06-19,5000
SH701121,SO500037,9,2024-06-28,8000
SH701122,SO500038,10,2024-07-03,3000
SH701123,SO500038,10,2024-07-19,2000
SH701124,SO500039,10,2024-07-11,4000
SH701125,SO500040,10,2024-07-18,5000
SH701126,SO500041,9,2024-07-25,5000
SH701127,SO500042,8,2024-07-31,7000
SH701128,SO500043,9,2024-08-05,3000
SH701129,SO500044,10,2024-08-15,3000
SH701130,SO500044,10,2024-08-19,3000
SH701131,SO500045,10,2024-08-20,2000
SH701132,SO500120,8,2024-08-28,6000
SH701133,SO500046,10,2024-09-02,7000
SH701134,SO500047,9,2024-09-13,4000
SH701135,SO500048,9,2024-09-26,3000
SH701136,SO500049,9,2024-09-25,3000
SH701137,SO500050,9,2024-09-30,4000
SH701138,SO500051,10,2024-10-11,5000
SH701139,SO500052,9,2024-10-14,3000
SH701140,SO500053,9,2024-10-24,1000
SH701141,SO500055,10,2024-11-04,1000
SH701142,SO500056,7,2024-11-12,4000
SH701143,SO500057,8,2024-11-18,1000
SH701144,SO500058,9,2024-11-25,5000
SH701145,SO500060,8,2024-12-11,2000
SH701146,SO500061,10,2024-12-31,3000
SH701147,SO500061,10,2025-01-22,2000
SH701148,SO500063,7,2025-01-01,8000
SH701149,SO500064,9,2025-01-06,1000
SH701150,SO500065,9,2025-01-16,2000
SH701151,SO500065,9,2025-01-27,2000
SH701152,SO500066,10,2025-01-21,1000
SH701153,SO500066,10,2025-02-03,1000
SH701154,SO500121,7,2025-01-31,3000
SH701155,SO500121,7,2025-02-10,3000
SH701156,SO500067,7,2025-02-07,3000
SH701157,SO500068,9,2025-02-10,3000
SH701158,SO500122,9,2025-02-21,6000
SH701159,SO500069,9,2025-02-24,4000
SH701160,SO500070,10,2025-03-03,4000
SH701161,SO500071,9,2025-03-12,7000
SH701162,SO500072,10,2025-03-21,4000
SH701163,SO500073,10,2025-03-26,1000
SH701164,SO500074,8,2025-04-01,8000
SH701165,SO500075,8,2025-04-09,2000
SH701166,SO500076,9,2025-04-17,6000
SH701167,SO500077,10,2025-04-21,1000
SH701168,SO500078,10,2025-04-28,5000
SH701169,SO500079,10,2025-05-08,1000
SH701170,SO500123,8,2025-05-13,4000
SH701171,SO500124,9,2025-05-22,5000
SH701172,SO500080,9,2025-05-29,4000
SH701173,SO500081,10,2025-06-04,6000
SH701174,SO500082,9,2025-06-09,4000
SH701175,SO500083,10,2025-06-17,1000
SH701176,SO500084,10,2025-06-26,1000
SH701177,SO500084,10,2025-07-17,1000
SH701178,SO500085,10,2025-06-30,3000
SH701179,SO500085,10,2025-07-16,3000
SH701180,SO500086,10,2025-07-10,4000
SH701181,SO500087,10,2025-07-18,6000
SH701182,SO500088,10,2025-07-24,1000
SH701183,SO500089,9,2025-07-31,4000
SH701184,SO500090,10,2025-08-05,5000
SH701185,SO500091,10,2025-08-12,3000
SH701186,SO500092,9,2025-08-19,5000
SH701187,SO500093,9,2025-08-25,3000
SH701188,SO500094,9,2025-09-01,2000
SH701189,SO500125,7,2025-09-10,2000
SH701190,SO500126,7,2025-09-19,7000
SH701191,SO500150,4,2025-09-22,5000
SH701192,SO500127,6,2025-10-01,2000
SH701193,SO500128,5,2025-10-09,7000
SH701194,SO500129,7,2025-10-13,4000
SH701195,SO500130,6,2025-10-23,3000
SH701196,SO500131,7,2025-10-29,3000
SH701197,SO500149,6,2025-11-05,2000
SH701198,SO500132,6,2025-11-14,3000
SH701199,SO500133,7,2025-11-21,1000
SH701200,SO500134,6,2025-11-28,1000
SH701201,SO500148,6,2025-12-11,3000
SH701202,SO500135,7,2025-12-16,2000
SH701203,SO500136,8,2025-12-25,4000
SH701204,SO500137,5,2025-12-30,5000
SH701205,SO500096,9,2026-01-14,3000
SH701206,SO500097,7,2026-01-21,3000
SH701207,SO500098,8,2026-01-27,6000
SH701208,SO500138,6,2026-02-03,4000
SH701209,SO500099,8,2026-02-12,1000
SH701210,SO500100,7,2026-02-16,4000
SH701211,SO500139,7,2026-02-23,3000
SH701212,SO500140,7,2026-03-02,4000
SH701213,SO500101,9,2026-04-02,4000
SH701214,SO500102,9,2026-03-19,4000
SH701215,SO500141,9,2026-03-25,3000
SH701216,SO500103,10,2026-04-03,4000
SH701217,SO500104,9,2026-04-06,5000
SH701218,SO500142,8,2026-04-16,2000
SH701219,SO500105,8,2026-04-21,4000
SH701220,SO500106,9,2026-04-28,7000
SH701221,SO500143,9,2026-05-08,4000
SH701222,SO500144,9,2026-05-12,1000
SH701223,SO500107,8,2026-05-22,4000
SH701224,SO500108,9,2026-06-17,4000
SH701225,SO500109,8,2026-06-01,1000
SH701226,SO500110,7,2026-06-11,5000
SH701227,SO500111,10,2026-06-15,1000
SH701228,SO500145,9,2026-06-26,4000
SH701229,SO500001,11,2024-04-16,220
SH701230,SO500002,11,2024-04-11,220
SH701231,SO500003,11,2024-04-03,220
SH701232,SO500004,11,2024-03-28,220
SH701233,SO500005,11,2024-03-19,220
SH701234,SO500006,11,2024-03-14,130
SH701235,SO500006,11,2024-03-19,90
SH701236,SO500007,11,2024-03-05,220
SH701237,SO500008,11,2024-02-27,220
SH701238,SO500009,9,2024-02-21,220
SH701239,SO500010,9,2024-02-16,220
SH701240,SO500011,8,2024-02-06,220
SH701241,SO500012,8,2024-01-30,220
SH701242,SO500013,4,2024-01-26,220
SH701243,SO500014,4,2024-01-18,220
SH701244,SO500015,4,2024-01-12,130
SH701245,SO500015,4,2024-02-01,90
SH701246,SO500016,4,2024-01-02,220
SH701247,SO500119,10,2024-04-30,110
SH701248,SO500022,11,2024-05-10,120
SH701249,SO500023,10,2024-05-16,340
SH701250,SO500024,10,2024-05-24,20
SH701251,SO500024,10,2024-06-11,20
SH701252,SO500025,11,2024-05-28,120
SH701253,SO500026,11,2024-06-06,90
SH701254,SO500027,11,2024-06-12,440
SH701255,SO500028,11,2024-06-18,310
SH701256,SO500029,11,2024-06-24,390
SH701257,SO500030,10,2024-07-05,500
SH701258,SO500031,11,2024-07-10,150
SH701259,SO500032,10,2024-07-30,240
